weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
0.000000000000000000e+00 -1.796078304137102386e+05 1.644208194165058201e+06 4.379354571236318634e+02 8.102474157747641602e+12 8.397188911197675520e-02 3.667210892731948206e+02 4.963159229640297099e+00
0.000000000000000000e+00 -1.772107061784522666e+05 3.194825264364957809e+06 4.071532714153285610e+02 1.392020195534730469e+13 4.279241103020547249e-02 1.046701551435974977e+02 1.349004728149834165e+01
0.000000000000000000e+00 -1.751883100468966004e+05 3.079369173072075471e+06 3.534494818733791703e+02 1.157726878717981250e+13 5.789484605686941177e-02 2.172428059092004560e+02 1.974323713856817619e+01
0.000000000000000000e+00 -1.751145272872652858e+05 2.622344206986574456e+06 2.205664160636789859e+02 6.483957988601958984e+12 9.793077666425682726e-02 3.812879438611603291e+02 2.364798576045876732e+00
0.000000000000000000e+00 -1.749710448935574968e+05 4.598824745990736410e+06 3.186532618176811411e+02 1.534601848421212305e+13 2.280871941067247333e-02 1.181847144492312935e+02 1.312554268414147174e+01
0.000000000000000000e+00 -1.749603647161889530e+05 4.826872426569513977e+06 3.099098830750796765e+02 7.148412554164329102e+12 1.966111338426553695e-02 1.465248757401058128e+02 4.698257440577450872e+00
0.000000000000000000e+00 -1.747092130277148390e+05 4.765448435370696709e+06 7.736359950775377570e+01 1.691614054399967969e+13 7.375243813547933958e-02 1.535798067371275692e+02 1.647755316716282792e+01
0.000000000000000000e+00 -1.730399347741735401e+05 4.723969793282311410e+06 3.055320484555426219e+02 1.006337479746456641e+13 1.963423235761490096e-02 2.714809649401539104e+02 1.430021516068290843e+01
0.000000000000000000e+00 -1.711217143551708432e+05 3.709226494052810129e+06 2.071863928464006932e+01 1.777986388905094531e+13 7.630334212608194666e-02 2.420123976485584194e+02 5.088498319528199865e+00
0.000000000000000000e+00 -1.700622329934801382e+05 4.965637389553583227e+06 2.854857363305643503e+02 1.381021934670100000e+13 2.107436600950878328e-02 2.973898511350707281e+02 1.657113909167252785e+01
0.000000000000000000e+00 -1.696614757503724832e+05 3.695780691515260842e+06 3.319500735274877457e+02 8.290008667638064453e+12 5.417150845979174650e-02 1.980944143818956320e+02 1.984829058091547793e+01
0.000000000000000000e+00 -1.689761533888034464e+05 3.146674592256102711e+06 4.450401383091132743e+02 5.912656764755623047e+12 1.002771038178972354e-02 2.844501253926220556e+02 5.123641216300395484e+00
0.000000000000000000e+00 -1.688623992906337371e+05 3.373874117053056601e+06 3.641800026178969460e+02 1.248337479835465625e+13 4.782426718373419816e-02 2.179127470983927424e+02 1.827508137704114244e+00
0.000000000000000000e+00 -1.672295133327186340e+05 3.586477471841644030e+06 1.552635195678049627e+02 1.391119995401033398e+13 7.271598695118154654e-02 3.865758195464405844e+02 4.732758554700256859e+00
0.000000000000000000e+00 -1.668525214784526615e+05 2.895373541963323951e+06 4.266897279237694534e+02 9.984598956757076172e+12 4.857180688699745674e-02 2.722665663783200785e+02 2.210771036748503171e+00
0.000000000000000000e+00 -1.659209180113557086e+05 3.876120049922255334e+06 3.526437536384677287e+02 8.127276605057179688e+12 1.550549281072740454e-02 4.419795027152009652e+02 8.883791693353575880e+00
0.000000000000000000e+00 -1.650976442432031617e+05 3.364824839304705616e+06 3.872828036908974241e+02 6.743026906036654297e+12 2.416963653576342450e-02 4.977971027456584920e+02 1.932484051704447481e+01
0.000000000000000000e+00 -1.648498031998520892e+05 4.216819629013955593e+06 2.250339901929678206e+02 1.063604805245973047e+13 6.701481190158334322e-02 1.131796740635180214e+02 7.359165187958301324e+00
0.000000000000000000e+00 -1.645398631312946090e+05 4.193828525653766468e+06 2.663735902446980930e+01 1.235535188895400781e+13 8.569563489495907183e-02 3.014834944406399586e+02 1.687092546571319218e+01
0.000000000000000000e+00 -1.635899131702643645e+05 4.442073038204660639e+06 1.312628917314802379e+02 1.252912923749303516e+13 7.561328655185922676e-02 1.663175561895356509e+02 4.162865266121336560e+00
0.000000000000000000e+00 -1.632460343986900698e+05 4.918490734682857990e+06 2.312231455801897084e+02 1.530614947885182227e+13 4.666929221866198546e-02 3.905933173337642188e+02 1.558861747505650541e+01
0.000000000000000000e+00 -1.596556197435107897e+05 4.361595759534208104e+06 2.918736388422127561e+02 1.239614442663655078e+13 3.988797928045004909e-02 2.198739571813496809e+02 6.713753937148259965e+00
0.000000000000000000e+00 -1.585271965471533767e+05 4.273723856351530179e+06 2.514938119241172956e+02 5.965527800035170898e+12 6.798142609057873653e-02 3.867296472172164385e+02 1.531617064602800760e+01
0.000000000000000000e+00 -1.574603889968362928e+05 1.785551972028868273e+06 3.722627414317808530e+02 5.268612289154277344e+12 9.356276842419945783e-02 4.447711888904761963e+02 1.334361543058291311e+01
0.000000000000000000e+00 -1.574225617856608587e+05 2.356043677014648914e+06 1.238569480124050699e+02 1.400381885955915039e+13 7.816648423829235248e-02 1.701943801827859204e+01 9.890857143026774878e+00
0.000000000000000000e+00 -1.573434449064124201e+05 4.384824645470250398e+06 1.917846832430339248e+02 8.803095328184707031e+12 7.522203155164215727e-02 8.826280838921401539e+01 1.129912682449475092e+01
0.000000000000000000e+00 -1.571463397171477554e+05 2.727090466513025574e+06 4.274806593203179546e+02 7.057468875833326172e+12 4.521632269763109502e-02 4.873347056550052230e+02 1.870656640164129314e+01
0.000000000000000000e+00 -1.546801379941334308e+05 3.028112040216712281e+06 3.770836260235893747e+02 1.168518359281569141e+13 4.791137485260800466e-02 1.101078427395059549e+02 1.325687780718110353e+01
0.000000000000000000e+00 -1.534374852370327280e+05 1.114391810905337101e+06 3.647968424685005857e+02 1.612196606672537695e+13 7.006827273251950428e-02 2.565115845526864859e+02 1.264235485295226891e+00
0.000000000000000000e+00 -1.532334645684581483e+05 1.265256995274555171e+06 3.537576681644445102e+02 1.239446524250738281e+13 7.506729509406885603e-02 2.392526898306166458e+02 1.613906524917143415e+01
0.000000000000000000e+00 -1.524668260561325296e+05 3.160114783339755144e+06 9.044913533937527461e+01 1.040898148407892188e+13 8.480923842481571939e-02 4.272021321417502691e+02 1.777473098062367285e+01
0.000000000000000000e+00 -1.517518189941601886e+05 3.089316732835125644e+06 5.207991020193514942e+01 1.206660231913466797e+13 8.447045217012962015e-02 1.987356319112994072e+02 2.848983233557632389e+00
0.000000000000000000e+00 -1.513115547810512653e+05 1.096210878932454158e+06 3.021623956834905016e+02 1.187587174335757031e+13 7.835790125192965139e-02 4.490902969228329198e+02 1.056109399169542229e+01
0.000000000000000000e+00 -1.494976246342896193e+05 4.866077525201287121e+06 2.685497858105154023e+02 8.699074392839097656e+12 1.687004279643079113e-02 3.541064679807532798e+02 1.103914738189918410e+01
0.000000000000000000e+00 -1.492161803241775779e+05 4.008731065691644326e+06 1.626156254235248184e+02 1.430423743048170117e+13 6.715475862149693220e-02 3.242948380445729413e+02 1.922096041952491952e+00
0.000000000000000000e+00 -1.486615456896453979e+05 3.157186206677699927e+06 2.657226752207874938e+02 1.710219879583224805e+13 5.570458399481375417e-02 3.472589150248041392e+02 1.848937621474089577e+00
0.000000000000000000e+00 -1.470784364782302582e+05 1.353427172271974385e+06 3.675223550085726743e+02 1.365440380385954297e+13 6.874529864676885704e-02 4.660922401013888248e+02 1.072043513482772603e+01
0.000000000000000000e+00 -1.468987149391692365e+05 2.980934541127223056e+06 2.431933103809515160e+02 8.954235620765632812e+12 7.448876940365004029e-02 2.182646077571537830e+02 1.414288851181697382e+01
0.000000000000000000e+00 -1.466151175616631226e+05 3.222907269587683026e+06 1.024490145128995096e+02 1.110102893803036719e+13 8.276615846278068123e-02 5.699169084076732616e+01 1.515894692676663169e+01
0.000000000000000000e+00 -1.465500530325928703e+05 3.202917171301920898e+06 5.790831876290022251e+01 1.983928417727020312e+13 6.911540415131836590e-02 1.197627168306901240e+02 3.450570904851395504e+00
0.000000000000000000e+00 -1.458945694358931214e+05 1.221263057525702287e+06 3.721862963498873569e+02 1.484490526554613477e+13 6.954533592181853796e-02 2.692410617572562614e+02 2.099558263076318543e+00
0.000000000000000000e+00 -1.457203982223740022e+05 2.682764934892178047e+06 4.444825761440413885e+02 1.665050936179427148e+13 1.135031222611037824e-02 4.804486935749401937e+02 1.392302497052586929e+01
0.000000000000000000e+00 -1.445679233001284592e+05 1.358609920194874983e+06 3.574849506973484949e+02 9.272444534959183594e+12 7.898164179300737331e-02 4.484937423646874777e+02 1.821494332733724875e+01
0.000000000000000000e+00 -1.438684495657881198e+05 4.362638833497667685e+06 1.933995722582839676e+02 1.355698566981384570e+13 5.880974196930249809e-02 2.879448151722047555e+02 1.755766928818471229e+01
0.000000000000000000e+00 -1.432180308305190993e+05 3.521810103710385039e+06 8.175422209730825784e+01 7.906349293900800781e+12 9.371742823471855555e-02 2.381848523468975145e+02 1.442289511370859678e+01
0.000000000000000000e+00 -1.425511988522803003e+05 2.791489718193597160e+06 3.977516225698898893e+02 1.716523773505318555e+13 3.492395217967150106e-02 3.560344661922334240e+02 8.514645800016218402e+00
0.000000000000000000e+00 -1.417217526384676457e+05 3.752555369477448985e+06 5.444056477024454921e+01 1.771032158223660547e+13 7.117116298721502810e-02 1.253121438095873543e+02 5.517073808666904888e+00
0.000000000000000000e+00 -1.415742458723938325e+05 1.604598257796602324e+06 1.759696442279009716e+02 8.529292063432636719e+12 9.031360303131154288e-02 2.546004256699764028e+02 4.759826065192736877e+00
0.000000000000000000e+00 -1.414623870898776804e+05 3.996758033860972151e+06 2.402645746436515424e+02 1.409725836222353125e+13 5.102106129220895098e-02 2.934279319310262508e+02 1.529096408808253393e+01
0.000000000000000000e+00 -1.414280735272841121e+05 3.326469605783560313e+06 2.040222938083729787e+02 1.595312131901195508e+13 6.141456351976982975e-02 1.166612754025910448e+02 1.819611076503551317e+01
0.000000000000000000e+00 -1.412417338251945039e+05 3.605410750117114279e+06 3.377892653311674280e+02 1.933523824718021875e+13 1.050093101452183320e-02 3.482153588388745220e+02 1.462236218348986405e+01
0.000000000000000000e+00 -1.410236506527425081e+05 2.838295539542643353e+06 2.905121865602171169e+02 1.150972387175470703e+13 6.143527525300355313e-02 2.692672063622192695e+02 9.847536167755757575e+00
0.000000000000000000e+00 -1.394991303103799582e+05 1.683784063641032204e+06 3.459884628457110125e+02 8.221022426294401367e+12 8.041817828742124641e-02 3.550126537255975450e+02 2.712208262927865654e+00
0.000000000000000000e+00 -1.391852592274661874e+05 1.224130254127934342e+06 1.624195702560433858e+02 1.187619588933773242e+13 8.023089734343807899e-02 3.478556455107119518e+02 1.702328822991311696e+01
0.000000000000000000e+00 -1.389780630395960761e+05 3.360496701583200600e+06 1.656947913958971412e+02 9.440436122397199219e+12 7.704291762268158927e-02 4.301146626042968251e+02 1.029041016093230887e+01
0.000000000000000000e+00 -1.388190450442708097e+05 1.669912144954791758e+06 3.773119704655513260e+02 1.082447810124074609e+13 7.062275413620218434e-02 1.586306981047190732e+02 7.520592167961416941e+00
0.000000000000000000e+00 -1.379173123194375657e+05 1.764358283431814052e+06 2.361405790109357099e+02 6.824281946086806641e+12 9.313938693276460623e-02 4.836429601685924808e+02 1.698650681941879848e+00
0.000000000000000000e+00 -1.367236357782260457e+05 4.022853468258954119e+06 2.963698540620109156e+02 1.864291160892149609e+13 1.430205625426261493e-03 3.796348008675407755e+02 1.863967429402958231e+01
0.000000000000000000e+00 -1.364858995328211458e+05 4.127084428247205447e+06 1.599554315726151685e+02 1.588134403512266211e+13 6.196524093423286250e-02 8.977956948645221757e+01 1.634972762141129721e+01
0.000000000000000000e+00 -1.357772261579939805e+05 1.558826401445832103e+06 4.372121591528652402e+02 8.183072885568947266e+12 7.512208635431835702e-02 1.371418148847939165e+02 8.361789863912850507e+00
0.000000000000000000e+00 -1.353270919486898347e+05 2.013473834100058768e+06 1.485679271802680148e+02 1.838758400930898438e+13 6.653170196919237778e-02 1.845028118468713387e+02 9.139447895650315346e+00
0.000000000000000000e+00 -1.347466922136911890e+05 2.811983533344462514e+06 3.495255980383659562e+02 9.638922963024597656e+12 5.115814614321471249e-02 2.949049800295782120e+02 1.935967932885630560e+01
0.000000000000000000e+00 -1.342258511738922389e+05 4.208912318162381649e+06 5.915249234440648252e+01 8.411987119644949219e+12 9.149573600970177523e-02 3.628438198976377294e+02 2.823883598929281646e+00
0.000000000000000000e+00 -1.340673556488624308e+05 4.793301069082893431e+06 1.355284064478389610e+02 9.701506721642302734e+12 7.139896657286909365e-02 4.883874762214700809e+02 1.847168765630843978e+01
0.000000000000000000e+00 -1.335041896608747193e+05 2.085610553417937132e+06 1.257340716501034734e+02 9.491006194156158203e+12 8.613522377798615848e-02 1.469073469167543919e+02 1.949075284868386859e+01
0.000000000000000000e+00 -1.330079846774838807e+05 4.430440216894108802e+06 2.800482471575671752e+02 9.885200206513503906e+12 5.474604150998285158e-03 9.524404065481961368e+01 1.987612560460441102e+01
0.000000000000000000e+00 -1.327352326905252994e+05 2.816854380146105774e+06 4.473516102658471283e+01 7.435993728363068359e+12 9.804628465800442616e-02 2.148550791716727986e+02 1.411491142288159573e+01
0.000000000000000000e+00 -1.326793725338761578e+05 4.403999188938437030e+06 2.677263017515303432e+02 5.517077978317083008e+12 4.710425000987351202e-02 4.664713072910062408e+01 8.951858612382340041e+00
0.000000000000000000e+00 -1.311361473084996978e+05 3.590182484665971715e+06 3.232820278961864915e+02 1.258547104352421875e+13 3.186009191618745240e-02 2.737481367698067061e+02 1.871114268440029704e+00
0.000000000000000000e+00 -1.305252191626846179e+05 4.688086733887432143e+06 2.540371071446190570e+02 1.279667982357328125e+13 1.634098826828583526e-02 4.802121314637174692e+02 5.568686228984883968e+00
0.000000000000000000e+00 -1.301376466288644297e+05 3.111499618459269404e+06 1.791086210364456122e+02 5.433849901783375977e+12 9.487656211460777922e-02 3.591349057538944862e+02 1.662079601155729724e+00
0.000000000000000000e+00 -1.300570925987707305e+05 2.269467649518560618e+06 3.580819650757687782e+02 7.998250216502958984e+12 6.789069336177458447e-02 1.016412000352824947e+02 1.247185389300564040e+01
0.000000000000000000e+00 -1.286858751068550773e+05 1.954245521435491042e+06 1.002732990475892763e+02 6.657207379868507812e+12 9.898424219323019579e-02 2.495202100493264084e+02 1.240351208660356441e+01
0.000000000000000000e+00 -1.278917580999091879e+05 2.901253806815532967e+06 3.401650604909423237e+02 1.880434015012074609e+13 3.905628708864195692e-02 4.116273231097572420e+02 3.078537414356479207e+00
0.000000000000000000e+00 -1.272421410697508400e+05 4.142216120124420151e+06 2.671174813504359804e+02 8.030162173636898438e+12 3.998198013513531990e-02 2.523563459480563722e+02 1.310698491226320250e+01
0.000000000000000000e+00 -1.270313175534311449e+05 2.537870545074369758e+06 4.119052530264800112e+02 1.826130446903016016e+13 2.308842841336260915e-02 4.953047196016814837e+02 1.548497843508086902e+01
0.000000000000000000e+00 -1.267190983282394591e+05 3.313162741152110975e+06 2.263784472289876248e+02 8.741754605185257812e+12 6.753347188726598060e-02 2.745298373792976463e+02 1.940431981219109403e+01
0.000000000000000000e+00 -1.245397831517696904e+05 2.753376972123091109e+06 7.819615864827825646e+01 1.375533317265557617e+13 7.492830313438594847e-02 1.271626529279179465e+02 1.247307619921726030e+01
0.000000000000000000e+00 -1.234287615631514782e+05 3.324189519838312175e+06 2.453233394357557415e+02 6.320141549296380859e+12 7.067779193466172671e-02 4.461031338202895995e+02 5.144728471366224909e+00
0.000000000000000000e+00 -1.233748345657444588e+05 3.561985319200553931e+06 3.158806153897231184e+02 5.982958230883146484e+12 1.279361016316676522e-02 3.633750856930479358e+02 7.905164007539235094e+00
0.000000000000000000e+00 -1.231186846191042132e+05 2.614984074834630825e+06 4.174703404708926655e+02 1.721659260998766992e+13 6.646339935528544629e-03 3.969411933250711400e+02 7.621447721389484897e+00
