logz logzerr logvol nlive logl logwt insert_order
-1.659273032256423903e+05 8.378892757371879725e+02 -3.950000000000002953e-01 4.000000000000000000e+02 -1.650976442432031617e+05 -1.651040319574898458e+05 1.969999999999999973e+00
-1.651040319574898458e+05 5.379214848092742614e+02 -3.975000000000002975e-01 4.000000000000000000e+02 -1.648498031998520892e+05 -1.648561934141387756e+05 7.000000000000000666e-02
-1.648561934141387756e+05 9.185795902248139555e+01 -4.000000000000002998e-01 4.000000000000000000e+02 -1.645398631312946090e+05 -1.645462558455812978e+05 2.999999999999999889e-01
-1.645462558455812978e+05 1.876487987190043327e+02 -4.025000000000003020e-01 4.000000000000000000e+02 -1.635899131702643645e+05 -1.635963083845510555e+05 1.399999999999999911e+00
-1.635963083845510555e+05 5.663123549947881656e+02 -4.050000000000003042e-01 4.000000000000000000e+02 -1.632460343986900698e+05 -1.632524321129767632e+05 5.000000000000000000e-01
-1.632524321129767632e+05 6.129221542556042550e+02 -4.075000000000003064e-01 4.000000000000000000e+02 -1.596556197435107897e+05 -1.596620199577974854e+05 6.899999999999999467e-01
-1.596620199577974854e+05 2.192514765917347177e+03 -4.100000000000003086e-01 4.000000000000000000e+02 -1.585271965471533767e+05 -1.585335992614400748e+05 1.239999999999999991e+00
-1.585335992614400748e+05 1.386630742495102595e+03 -4.125000000000003109e-01 4.000000000000000000e+02 -1.574603889968362928e+05 -1.574667942111229931e+05 4.400000000000000022e-01
-1.574667942111229931e+05 1.736236273530395465e+03 -4.150000000000003131e-01 4.000000000000000000e+02 -1.574225617856608587e+05 -1.574289694999475614e+05 8.750000000000000000e-01
-1.574289694999475614e+05 1.703931659580256110e+03 -4.175000000000003153e-01 4.000000000000000000e+02 -1.573434449064124201e+05 -1.573498551206991251e+05 3.200000000000000067e-01
-1.573498551206991251e+05 3.989575495008085682e+01 -4.200000000000003175e-01 4.000000000000000000e+02 -1.571463397171477554e+05 -1.571527524314344337e+05 6.899999999999999467e-01
-1.571527524314344337e+05 1.276389961497087029e+02 -4.225000000000003197e-01 4.000000000000000000e+02 -1.546801379941334308e+05 -1.546865532084201113e+05 2.349999999999999867e-01
-1.546865532084201113e+05 1.197306636499890601e+03 -4.250000000000003220e-01 4.000000000000000000e+02 -1.534374852370327280e+05 -1.534439029513194109e+05 9.100000000000000311e-01
-1.534439029513194109e+05 1.429897357627180554e+03 -4.275000000000003242e-01 4.000000000000000000e+02 -1.532334645684581483e+05 -1.532398847827448335e+05 2.500000000000000139e-02
-1.532398847827448335e+05 1.008046651618144107e+00 -4.300000000000003264e-01 4.000000000000000000e+02 -1.524668260561325296e+05 -1.524732487704192172e+05 1.754999999999999893e+00
-1.524732487704192172e+05 3.321500322904986433e+02 -4.325000000000003286e-01 4.000000000000000000e+02 -1.517518189941601886e+05 -1.517582442084468785e+05 5.350000000000000311e-01
-1.517582442084468785e+05 4.572598886999603565e+02 -4.350000000000003308e-01 4.000000000000000000e+02 -1.513115547810512653e+05 -1.513179824953379575e+05 6.149999999999999911e-01
-1.513179824953379575e+05 1.907714174987594049e+02 -4.375000000000003331e-01 4.000000000000000000e+02 -1.494976246342896193e+05 -1.495040548485763138e+05 1.564999999999999947e+00
-1.495040548485763138e+05 9.916312825483679489e+02 -4.400000000000003353e-01 4.000000000000000000e+02 -1.492161803241775779e+05 -1.492226130384642747e+05 2.999999999999999889e-02
-1.492226130384642747e+05 7.739710103291866972e+02 -4.425000000000003375e-01 4.000000000000000000e+02 -1.486615456896453979e+05 -1.486679809039320971e+05 1.750000000000000000e+00
-1.486679809039320971e+05 7.205699715259045206e+02 -4.450000000000003397e-01 4.000000000000000000e+02 -1.470784364782302582e+05 -1.470848741925169597e+05 2.750000000000000222e-01
-1.470848741925169597e+05 9.336675937816762598e+02 -4.475000000000003419e-01 4.000000000000000000e+02 -1.468987149391692365e+05 -1.469051551534559403e+05 7.049999999999999600e-01
-1.469051551534559403e+05 8.453930959367058051e+01 -4.500000000000003442e-01 4.000000000000000000e+02 -1.466151175616631226e+05 -1.466215602759497997e+05 9.200000000000000400e-01
-1.466215602759497997e+05 1.848959644197835814e+02 -4.525000000000003464e-01 4.000000000000000000e+02 -1.465500530325928703e+05 -1.465564982468795497e+05 1.945000000000000062e+00
-1.465564982468795497e+05 1.803999974672099427e+02 -4.550000000000003486e-01 4.000000000000000000e+02 -1.458945694358931214e+05 -1.459010171501798031e+05 1.000000000000000021e-02
-1.459010171501798031e+05 3.998523442386727993e+02 -4.575000000000003508e-01 4.000000000000000000e+02 -1.457203982223740022e+05 -1.457268484366606863e+05 1.149999999999999911e+00
-1.457268484366606863e+05 8.204810262180772895e+01 -4.600000000000003531e-01 4.000000000000000000e+02 -1.445679233001284592e+05 -1.445743760144151456e+05 3.649999999999999911e-01
-1.445743760144151456e+05 6.049735144710510895e+02 -4.625000000000003553e-01 4.000000000000000000e+02 -1.438684495657881198e+05 -1.438749047800748085e+05 1.584999999999999964e+00
-1.438749047800748085e+05 7.187286074568978620e+02 -4.650000000000003575e-01 4.000000000000000000e+02 -1.432180308305190993e+05 -1.432244885448057903e+05 3.900000000000000133e-01
-1.432244885448057903e+05 4.264666063159033911e+02 -4.675000000000003597e-01 4.000000000000000000e+02 -1.425511988522803003e+05 -1.425576590665669937e+05 8.850000000000000089e-01
-1.425576590665669937e+05 5.018528222310310412e+02 -4.700000000000003619e-01 4.000000000000000000e+02 -1.417217526384676457e+05 -1.417282153527543414e+05 5.100000000000000089e-01
-1.417282153527543414e+05 8.372170034121753588e+02 -4.725000000000003642e-01 4.000000000000000000e+02 -1.415742458723938325e+05 -1.415807110866805306e+05 1.155000000000000027e+00
-1.415807110866805306e+05 9.071078692952501115e+02 -4.750000000000003664e-01 4.000000000000000000e+02 -1.414623870898776804e+05 -1.414688548041643808e+05 1.510000000000000009e+00
-1.414688548041643808e+05 6.630815084758838793e+02 -4.775000000000003686e-01 4.000000000000000000e+02 -1.414280735272841121e+05 -1.414345437415708147e+05 1.050000000000000044e+00
-1.414345437415708147e+05 3.872029716485097595e+01 -4.800000000000003708e-01 4.000000000000000000e+02 -1.412417338251945039e+05 -1.412482065394812089e+05 6.850000000000000533e-01
-1.412482065394812089e+05 6.989374808761267843e+01 -4.825000000000003730e-01 4.000000000000000000e+02 -1.410236506527425081e+05 -1.410301258670291863e+05 1.040000000000000036e+00
-1.410301258670291863e+05 1.027833393276071519e+02 -4.850000000000003753e-01 4.000000000000000000e+02 -1.394991303103799582e+05 -1.395056080246666388e+05 9.000000000000000222e-01
-1.395056080246666388e+05 8.171311891687114439e+02 -4.875000000000003775e-01 4.000000000000000000e+02 -1.391852592274661874e+05 -1.391917394417528703e+05 1.284999999999999920e+00
-1.391917394417528703e+05 9.554209606286756298e+02 -4.900000000000003797e-01 4.000000000000000000e+02 -1.389780630395960761e+05 -1.389845457538827613e+05 9.050000000000000266e-01
-1.389845457538827613e+05 7.838193832514815540e+02 -4.925000000000003819e-01 4.000000000000000000e+02 -1.388190450442708097e+05 -1.388255302585574973e+05 1.534999999999999920e+00
-1.388255302585574973e+05 5.927769796529896951e+01 -4.950000000000003841e-01 4.000000000000000000e+02 -1.379173123194375657e+05 -1.379238000337242556e+05 2.650000000000000133e-01
-1.379238000337242556e+05 3.358961404306539862e+02 -4.975000000000003864e-01 4.000000000000000000e+02 -1.367236357782260457e+05 -1.367301259925127379e+05 1.020000000000000018e+00
-1.367301259925127379e+05 7.056912246284728099e+02 -5.000000000000003331e-01 4.000000000000000000e+02 -1.364858995328211458e+05 -1.364923922471078404e+05 1.254999999999999893e+00
-1.364923922471078404e+05 1.031491938968253237e+02 -5.025000000000002798e-01 4.000000000000000000e+02 -1.357772261579939805e+05 -1.357837213722806773e+05 9.150000000000000355e-01
-1.357837213722806773e+05 3.666869516085910732e+02 -5.050000000000002265e-01 4.000000000000000000e+02 -1.353270919486898347e+05 -1.353335896629765339e+05 1.125000000000000000e+00
-1.353335896629765339e+05 3.405311714436232933e+02 -5.075000000000001732e-01 4.000000000000000000e+02 -1.347466922136911890e+05 -1.347531924279778905e+05 1.080000000000000071e+00
-1.347531924279778905e+05 3.484543498549260221e+02 -5.100000000000001199e-01 4.000000000000000000e+02 -1.342258511738922389e+05 -1.342323538881789427e+05 1.300000000000000044e-01
-1.342323538881789427e+05 5.041339114195324669e+02 -5.125000000000000666e-01 4.000000000000000000e+02 -1.340673556488624308e+05 -1.340738608631491079e+05 8.750000000000000000e-01
-1.340738608631491079e+05 4.655467750992094125e+02 -5.150000000000000133e-01 4.000000000000000000e+02 -1.335041896608747193e+05 -1.335106973751613987e+05 1.709999999999999964e+00
-1.335106973751613987e+05 2.872243093955000290e+02 -5.174999999999999600e-01 4.000000000000000000e+02 -1.330079846774838807e+05 -1.330144948917705624e+05 1.215000000000000080e+00
-1.330144948917705624e+05 2.145910280482854091e+02 -5.199999999999999067e-01 4.000000000000000000e+02 -1.327352326905252994e+05 -1.327417454048119835e+05 8.000000000000000444e-01
-1.327417454048119835e+05 2.120067335724306474e+02 -5.224999999999998535e-01 4.000000000000000000e+02 -1.326793725338761578e+05 -1.326858877481628442e+05 1.270000000000000018e+00
-1.326858877481628442e+05 2.420641566064546524e+01 -5.249999999999998002e-01 4.000000000000000000e+02 -1.311361473084996978e+05 -1.311426650227863865e+05 1.175000000000000044e+00
-1.311426650227863865e+05 5.851028055150096634e+02 -5.274999999999997469e-01 4.000000000000000000e+02 -1.305252191626846179e+05 -1.305317393769713090e+05 7.000000000000000666e-02
-1.305317393769713090e+05 6.226629619069306045e+02 -5.299999999999996936e-01 4.000000000000000000e+02 -1.301376466288644297e+05 -1.301441693431511230e+05 7.049999999999999600e-01
-1.301441693431511230e+05 7.149188160692472138e+02 -5.324999999999996403e-01 4.000000000000000000e+02 -1.300570925987707305e+05 -1.300636178130574262e+05 1.419999999999999929e+00
-1.300636178130574262e+05 1.279700138278999617e+02 -5.349999999999995870e-01 4.000000000000000000e+02 -1.286858751068550773e+05 -1.286924028211417753e+05 1.620000000000000107e+00
-1.286924028211417753e+05 6.999659897253626468e+02 -5.374999999999995337e-01 4.000000000000000000e+02 -1.278917580999091879e+05 -1.278982883141958737e+05 1.639999999999999902e+00
-1.278982883141958737e+05 8.046585280802198668e+02 -5.399999999999994804e-01 4.000000000000000000e+02 -1.272421410697508400e+05 -1.272486737840375281e+05 2.000000000000000111e-01
-1.272486737840375281e+05 5.376271248403987784e+02 -5.424999999999994271e-01 4.000000000000000000e+02 -1.270313175534311449e+05 -1.270378527677178354e+05 7.349999999999999867e-01
-1.270378527677178354e+05 4.550209714983669187e+02 -5.449999999999993738e-01 4.000000000000000000e+02 -1.267190983282394591e+05 -1.267256360425261519e+05 9.649999999999999689e-01
-1.267256360425261519e+05 5.319619811975559287e+02 -5.474999999999993205e-01 4.000000000000000000e+02 -1.245397831517696904e+05 -1.245463233660563856e+05 1.600000000000000033e-01
-1.245463233660563856e+05 1.067339505591610987e+03 -5.499999999999992673e-01 4.000000000000000000e+02 -1.234287615631514782e+05 -1.234353042774381756e+05 5.450000000000000400e-01
-1.234353042774381756e+05 1.226331707365284501e+03 -5.524999999999992140e-01 4.000000000000000000e+02 -1.233748345657444588e+05 -1.233813797800311440e+05 7.900000000000000355e-01
-1.233813797800311440e+05 9.603704383888311895e+02 -5.549999999999991607e-01 4.000000000000000000e+02 -1.231186846191042132e+05 -1.231252323333909007e+05 3.049999999999999933e-01
-1.231252323333909007e+05 1.023719217338699764e+03 -5.574999999999991074e-01 4.000000000000000000e+02 -1.221742436828839564e+05 -1.221807938971706462e+05 7.600000000000000089e-01
-1.221807938971706462e+05 7.211085372020579598e+02 -5.599999999999990541e-01 4.000000000000000000e+02 -1.220164456188107724e+05 -1.220229983330974646e+05 1.610000000000000098e+00
-1.220229983330974646e+05 2.970685383332392462e+02 -5.624999999999990008e-01 4.000000000000000000e+02 -1.214913793636074261e+05 -1.214979345778941206e+05 6.500000000000000222e-01
-1.214979345778941206e+05 4.647517952018397409e+02 -5.649999999999989475e-01 4.000000000000000000e+02 -1.209409332840281713e+05 -1.209474909983148682e+05 1.870000000000000107e+00
-1.209474909983148682e+05 6.439712347395882261e+02 -5.674999999999988942e-01 4.000000000000000000e+02 -1.208380030528365314e+05 -1.208445632671232161e+05 1.600000000000000033e-01
-1.208445632671232161e+05 4.438382689561994994e+02 -5.699999999999988409e-01 4.000000000000000000e+02 -1.200642578732656984e+05 -1.200708205875523854e+05 1.699999999999999956e+00
-1.200708205875523854e+05 7.057483422464962359e+02 -5.724999999999987876e-01 4.000000000000000000e+02 -1.198066195461400348e+05 -1.198131847604267241e+05 5.799999999999999600e-01
-1.198131847604267241e+05 3.642493061098207363e+02 -5.749999999999987343e-01 4.000000000000000000e+02 -1.192310847709686786e+05 -1.192376524852553703e+05 1.659999999999999920e+00
-1.192376524852553703e+05 4.694756770449741339e+02 -5.774999999999986811e-01 4.000000000000000000e+02 -1.190496416840031743e+05 -1.190562118982898683e+05 7.800000000000000266e-01
-1.190562118982898683e+05 8.557598359011140587e+01 -5.799999999999986278e-01 4.000000000000000000e+02 -1.187263906183012441e+05 -1.187329633325879404e+05 1.834999999999999964e+00
-1.187329633325879404e+05 2.013861480755287232e+02 -5.824999999999985745e-01 4.000000000000000000e+02 -1.182323613371825195e+05 -1.182389365514692036e+05 1.334999999999999964e+00
-1.182389365514692036e+05 3.528487284306052061e+02 -5.849999999999985212e-01 4.000000000000000000e+02 -1.180165243674091762e+05 -1.180231020816958626e+05 1.915000000000000036e+00
-1.180231020816958626e+05 4.186573024670466339e+02 -5.874999999999984679e-01 4.000000000000000000e+02 -1.176545325798052509e+05 -1.176611127940919396e+05 1.189999999999999947e+00
-1.176611127940919396e+05 5.029287762085791087e+02 -5.899999999999984146e-01 4.000000000000000000e+02 -1.169642572418042546e+05 -1.169708399560909456e+05 8.249999999999999556e-01
-1.169708399560909456e+05 6.597423495977304810e+02 -5.924999999999983613e-01 4.000000000000000000e+02 -1.169555516384245857e+05 -1.169621368527112791e+05 7.500000000000000000e-01
-1.169621366866554308e+05 4.948213664216047505e+02 -5.949999999999983080e-01 4.000000000000000000e+02 -1.164242559115461918e+05 -1.164308436258328875e+05 1.955000000000000071e+00
-1.164308436258328875e+05 6.267314196420416010e+02 -5.974999999999982547e-01 4.000000000000000000e+02 -1.163282548789858120e+05 -1.163348450932725100e+05 3.900000000000000133e-01
-1.163348450932725100e+05 5.224320985543708957e+02 -5.999999999999982014e-01 4.000000000000000000e+02 -1.158989607610935054e+05 -1.159055534753801912e+05 1.600000000000000033e-01
-1.159055534753801912e+05 2.145874916618701036e+02 -6.024999999999981481e-01 4.000000000000000000e+02 -1.157224412298540265e+05 -1.157290364441407146e+05 2.849999999999999756e-01
-1.157290364441407146e+05 1.702878250415029413e+02 -6.049999999999980949e-01 4.000000000000000000e+02 -1.153658726861255127e+05 -1.153724704004122032e+05 1.879999999999999893e+00
-1.153724704004122032e+05 2.156742885955803786e+02 -6.074999999999980416e-01 4.000000000000000000e+02 -1.149486939854431112e+05 -1.149552941997298039e+05 9.150000000000000355e-01
-1.149552941997298039e+05 3.570460217716382658e+02 -6.099999999999979883e-01 4.000000000000000000e+02 -1.145352428156407550e+05 -1.145418455299274501e+05 1.649999999999999911e+00
-1.145418455299274501e+05 1.946085883645128547e+02 -6.124999999999979350e-01 4.000000000000000000e+02 -1.143869241082974768e+05 -1.143935293225841742e+05 1.820000000000000062e+00
-1.143935293225841742e+05 1.563304451358675351e+02 -6.149999999999978817e-01 4.000000000000000000e+02 -1.143245869586061453e+05 -1.143311946728928306e+05 1.149999999999999911e+00
-1.143311946728928306e+05 7.595852614069147535e+01 -6.174999999999978284e-01 4.000000000000000000e+02 -1.142420402117478079e+05 -1.142486504260344955e+05 1.445000000000000062e+00
-1.142486504260344955e+05 8.730716723516546551e+01 -6.199999999999977751e-01 4.000000000000000000e+02 -1.137688088342010014e+05 -1.137754215484876913e+05 6.750000000000000444e-01
-1.137754215484876913e+05 2.232818991111479363e+02 -6.224999999999977218e-01 4.000000000000000000e+02 -1.135259659630764218e+05 -1.135325811773631140e+05 7.900000000000000355e-01
-1.135325811773631140e+05 1.145387936811877978e+02 -6.249999999999976685e-01 4.000000000000000000e+02 -1.134051217820878082e+05 -1.134117394963745028e+05 1.000000000000000000e+00
