weight logl rho_DM_0 r_s rho_b0 r_b Sigma_0 R_d
0.000000000000000000e+00 -1.796078304137102386e+05 1.610520485412645364e-01 9.725805843718905441e-01 2.068316105165094454e-01 8.380998900199672086e-01 7.280022230065200661e-01 2.085873278758051397e-01
0.000000000000000000e+00 -1.772107061784522666e+05 5.487063160912394322e-01 9.026210713984740286e-01 5.946801303564870356e-01 4.221455659616714096e-01 1.932043982522397840e-01 6.573709095525442914e-01
0.000000000000000000e+00 -1.751883100468966004e+05 5.198422932680188957e-01 7.805670042576798862e-01 4.384845858119874595e-01 5.746954147158526149e-01 4.229445018555111346e-01 9.864861651877987470e-01
0.000000000000000000e+00 -1.751145272872652858e+05 4.055860517466436388e-01 4.785600365083613195e-01 9.893053257346395846e-02 9.790987541844123898e-01 7.577304976758374444e-01 7.183150400241455902e-02
0.000000000000000000e+00 -1.749710448935574968e+05 8.997061864976841905e-01 7.014846859492753772e-01 6.897345656141415926e-01 2.202900950572976857e-01 2.207851315290434435e-01 6.381864570600774833e-01
0.000000000000000000e+00 -1.749603647161889530e+05 9.567181066423783298e-01 6.816133706251811253e-01 1.432275036109552646e-01 1.884960947905609530e-01 2.786221953879710611e-01 1.946451284514447710e-01
0.000000000000000000e+00 -1.747092130277148390e+05 9.413621088426742389e-01 1.530990897903494741e-01 7.944093695999786542e-01 7.348731124795891967e-01 2.930200137492399159e-01 8.146080614296224987e-01
0.000000000000000000e+00 -1.730399347741735401e+05 9.309924483205777035e-01 6.716637464898695953e-01 3.375583198309711763e-01 1.882245692688373495e-01 5.336346223268446654e-01 7.000113242464688357e-01
0.000000000000000000e+00 -1.711217143551708432e+05 6.773066235132025881e-01 2.436054382872743229e-02 8.519909259367297594e-01 7.606398194553731784e-01 4.734946890786906337e-01 2.151841220804315835e-01
0.000000000000000000e+00 -1.700622329934801382e+05 9.914093473883958119e-01 6.261039462058280991e-01 5.873479564467333214e-01 2.027713738334220306e-01 5.865099002756545277e-01 8.195336364038172672e-01
0.000000000000000000e+00 -1.696614757503724832e+05 6.739451728788151685e-01 7.317047125624721593e-01 2.193339111758709770e-01 5.370859440383004557e-01 3.838661517997870032e-01 9.920152937323936104e-01
0.000000000000000000e+00 -1.689761533888034464e+05 5.366686480640256995e-01 9.887275870661664801e-01 6.084378431704151602e-02 9.118899375545175268e-02 5.601022967196368496e-01 2.170337482263365869e-01
0.000000000000000000e+00 -1.688623992906337371e+05 5.934685292632640996e-01 8.049545514043112693e-01 4.988916532236437051e-01 4.729723957952949309e-01 4.243117287722301123e-01 4.355305987916391341e-02
0.000000000000000000e+00 -1.672295133327186340e+05 6.466193679604109734e-01 3.301443626541021859e-01 5.940799969340222475e-01 7.244039085977933556e-01 7.685220807070215487e-01 1.964609765631714078e-01
0.000000000000000000e+00 -1.668525214784526615e+05 4.738433854908310483e-01 9.470221089176578122e-01 3.323065971171383914e-01 4.805233018888631635e-01 5.352378905680001964e-01 6.372479140781595053e-02
0.000000000000000000e+00 -1.659209180113557086e+05 7.190300124805638626e-01 7.787358037237902542e-01 2.084851070038119536e-01 1.465201294012868916e-01 8.815908218677570574e-01 4.149364049133461574e-01
0.000000000000000000e+00 -1.650976442432031617e+05 5.912062098261764431e-01 8.574609174793123012e-01 1.162017937357769926e-01 2.340367326844789986e-01 9.955042913176703756e-01 9.644652903707617853e-01
0.000000000000000000e+00 -1.648498031998520892e+05 8.042049072534888099e-01 4.887136140749268609e-01 3.757365368306486708e-01 6.668162818341751841e-01 2.105707633949347457e-01 3.346929046293842802e-01
0.000000000000000000e+00 -1.645398631312946090e+05 7.984571314134416564e-01 3.781217960106775244e-02 4.903567925969337660e-01 8.555114635854451643e-01 5.948642743686529677e-01 8.353118666164837114e-01
0.000000000000000000e+00 -1.635899131702643645e+05 8.605182595511651211e-01 2.755974812079096115e-01 5.019419491662023836e-01 7.536695611298911412e-01 3.190154207949706944e-01 1.664665929537545441e-01
0.000000000000000000e+00 -1.632460343986900698e+05 9.796226836707144781e-01 5.027798763186129838e-01 6.870766319234548059e-01 4.613059820066867101e-01 7.767210557831922824e-01 7.678219723713950451e-01
0.000000000000000000e+00 -1.596556197435107897e+05 8.403989398835518543e-01 6.406219064595745083e-01 4.930762951091034463e-01 3.928078715196974269e-01 4.283141983292850785e-01 3.007238914288558052e-01
0.000000000000000000e+00 -1.585271965471533767e+05 8.184309640878826286e-01 5.488495725548120374e-01 6.436852000234472015e-02 6.765800615209972557e-01 7.688360147290130842e-01 7.534826655804214290e-01
0.000000000000000000e+00 -1.574603889968362928e+05 1.963879930072170987e-01 8.233244123449564578e-01 1.790748594361846191e-02 9.349774588302974809e-01 8.872881405928085830e-01 6.496639700306796605e-01
0.000000000000000000e+00 -1.574225617856608587e+05 3.390109192536622240e-01 2.587657909372842457e-01 6.002545906372767082e-01 7.794594367504277255e-01 1.432538371077263228e-02 4.679398496329881807e-01
0.000000000000000000e+00 -1.573434449064124201e+05 8.462061613675626592e-01 4.131470073705316715e-01 2.535396885456471239e-01 7.497174904206278523e-01 1.597200171208449371e-01 5.420593065523553467e-01
0.000000000000000000e+00 -1.571463397171477554e+05 4.317726166282563893e-01 9.488196802734498725e-01 1.371645917222217292e-01 4.466295221982938823e-01 9.741524605204188170e-01 9.319245474548049080e-01
0.000000000000000000e+00 -1.546801379941334308e+05 5.070280100541780799e-01 8.342809682354304091e-01 4.456789061877126645e-01 4.738522712384646285e-01 2.043017198765427755e-01 6.450988319569002094e-01
0.000000000000000000e+00 -1.534374852370327280e+05 2.859795272633425256e-02 8.063564601556831857e-01 7.414644044483584828e-01 6.976593205304999490e-01 5.030848664340540344e-01 1.390713080501193577e-02
0.000000000000000000e+00 -1.532334645684581483e+05 6.631424881863878795e-02 7.812674276464648404e-01 4.929643495004922826e-01 7.481544958996854122e-01 4.678626323073808990e-01 7.967929078511281071e-01
0.000000000000000000e+00 -1.524668260561325296e+05 5.400286958349388433e-01 1.828389439531256100e-01 3.605987656052614954e-01 8.465579638870274204e-01 8.514329227382658738e-01 8.828805779275616938e-01
0.000000000000000000e+00 -1.517518189941601886e+05 5.223291832087814113e-01 9.563615954985260625e-02 4.711068212756446272e-01 8.431358805063597917e-01 3.851747590026518564e-01 9.731490702934908477e-02
0.000000000000000000e+00 -1.513115547810512653e+05 2.405271973311351452e-02 6.640054447352057299e-01 4.583914495571712600e-01 7.813929419386832498e-01 8.961026467812917007e-01 5.032154732471274539e-01
0.000000000000000000e+00 -1.494976246342896193e+05 9.665193813003216672e-01 5.876131495693531770e-01 2.466049595226065261e-01 1.603034625902099997e-01 7.022580979199046780e-01 5.283761779946939408e-01
0.000000000000000000e+00 -1.492161803241775779e+05 7.521827664229110422e-01 3.468536941443746136e-01 6.202824953654467732e-01 6.682298850656255285e-01 6.414180368256590103e-01 4.853137062907852961e-02
0.000000000000000000e+00 -1.486615456896453979e+05 5.392965516694250283e-01 5.811878982290624718e-01 8.068132530554832371e-01 5.525715555031691650e-01 6.882835000506206669e-01 4.468092744600471455e-02
0.000000000000000000e+00 -1.470784364782302582e+05 8.835679306799359978e-02 8.125508068376652293e-01 5.769602535906361851e-01 6.842959459269580824e-01 9.308004900028343798e-01 5.116018492014592356e-01
0.000000000000000000e+00 -1.468987149391692365e+05 4.952336352818057508e-01 5.299847963203443424e-01 2.636157080510421746e-01 7.423108020570711174e-01 4.250298117492934402e-01 6.917309743061564875e-01
0.000000000000000000e+00 -1.466151175616631226e+05 5.557268173969207581e-01 2.101113966202261540e-01 4.067352625353577444e-01 8.259207925533401662e-01 9.590140987911699444e-02 7.452077329877174749e-01
0.000000000000000000e+00 -1.465500530325928703e+05 5.507292928254802211e-01 1.088825426429550491e-01 9.892856118180135550e-01 6.880343853668521303e-01 2.240055445524288258e-01 1.289774160448102780e-01
0.000000000000000000e+00 -1.458945694358931214e+05 5.531576438142560281e-02 8.231506735224712878e-01 6.563270177030756658e-01 6.923771305234195372e-01 5.290633913413392841e-01 5.787148753033255488e-02
0.000000000000000000e+00 -1.457203982223740022e+05 4.206912337230445109e-01 9.874604003273668162e-01 7.767006241196180438e-01 1.045486083445492653e-01 9.600993746427350928e-01 6.801592089750457815e-01
0.000000000000000000e+00 -1.445679233001284592e+05 8.965248004871873011e-02 7.897385243121556320e-01 2.848296356639455906e-01 7.876933514445189077e-01 8.948851884993621608e-01 9.060496488072236065e-01
0.000000000000000000e+00 -1.438684495657881198e+05 8.406597083744168364e-01 4.168172096779181324e-01 5.704657113209230523e-01 5.839367875687120346e-01 5.672343166779688639e-01 8.714562783255112022e-01
0.000000000000000000e+00 -1.432180308305190993e+05 6.304525259275962634e-01 1.630777774938824143e-01 1.937566195933867474e-01 9.365396791385711683e-01 4.656833721365255530e-01 7.064681638793998131e-01
0.000000000000000000e+00 -1.425511988522803003e+05 4.478724295483993423e-01 8.812536876588407120e-01 8.110158490035457302e-01 3.426661836330454625e-01 7.061927881474151514e-01 3.955076736850641206e-01
0.000000000000000000e+00 -1.417217526384676457e+05 6.881388423693622913e-01 1.010012835687376098e-01 8.473547721491070384e-01 7.087996261334851278e-01 2.353309057338517363e-01 2.377407267719423567e-01
0.000000000000000000e+00 -1.415742458723938325e+05 1.511495644491506196e-01 3.772037368815931435e-01 2.352861375621757567e-01 9.021576063768842468e-01 4.991845421836252905e-01 1.978855823785651280e-01
0.000000000000000000e+00 -1.414623870898776804e+05 7.491895084652430148e-01 5.233285787355717034e-01 6.064838908149020602e-01 5.052632453758479913e-01 5.784243508796453881e-01 7.521560046359228036e-01
0.000000000000000000e+00 -1.414280735272841121e+05 5.816174014458900254e-01 4.409597586553931636e-01 7.302080879341303898e-01 6.102481163613113768e-01 2.176760722501858147e-01 9.050584613176586579e-01
0.000000000000000000e+00 -1.412417338251945039e+05 6.513526875292785512e-01 7.449756030253805728e-01 9.556825498120146145e-01 9.596900014668519052e-02 6.902354262017846853e-01 7.169664307099928857e-01
0.000000000000000000e+00 -1.410236506527425081e+05 4.595738848856608660e-01 6.375276967277662132e-01 4.339815914503138972e-01 6.104573257879146730e-01 5.291167476779985446e-01 4.656597983029345800e-01
0.000000000000000000e+00 -1.394991303103799582e+05 1.709460159102580423e-01 7.636101428311613537e-01 2.147348284196267665e-01 8.022038210850630513e-01 7.041074565828521203e-01 9.011622436462451979e-02
0.000000000000000000e+00 -1.391852592274661874e+05 5.603256353198360351e-02 3.464081142182804385e-01 4.584130592891821898e-01 8.003120943781624197e-01 6.895013173687999375e-01 8.433309594691114075e-01
0.000000000000000000e+00 -1.389780630395960761e+05 5.901241753958001990e-01 3.538517986270389715e-01 2.960290748264798877e-01 7.681102790169856975e-01 8.573768624577485786e-01 4.889689558385426071e-01
0.000000000000000000e+00 -1.388190450442708097e+05 1.674780362386979471e-01 8.347999328762529814e-01 3.882985400827164701e-01 7.032601427899209945e-01 3.033279553157531838e-01 3.431890614716535115e-01
0.000000000000000000e+00 -1.379173123194375657e+05 1.910895708579535279e-01 5.139558613884902538e-01 1.216187964057870996e-01 9.307008781087333649e-01 9.666182860583519831e-01 3.677108852325683408e-02
0.000000000000000000e+00 -1.367236357782260457e+05 7.557133670647385726e-01 6.508405774136611921e-01 9.095274405947664231e-01 4.345511367942034298e-03 7.543567364643689599e-01 9.284039102120832387e-01
0.000000000000000000e+00 -1.364858995328211458e+05 7.817711070618014180e-01 3.408077990286708658e-01 7.254229356748441715e-01 6.158105144872005887e-01 1.628154479315351288e-01 8.078804011269102858e-01
0.000000000000000000e+00 -1.357772261579939805e+05 1.397066003614579888e-01 9.709367253474210369e-01 2.122048590379298494e-01 7.487079429729126545e-01 2.594730916016202427e-01 3.874626244164658395e-01
0.000000000000000000e+00 -1.353270919486898347e+05 2.533684585250146615e-01 3.149271072278818639e-01 8.925056006205990267e-01 6.619363835271956376e-01 3.561281874425945571e-01 4.283919945079113223e-01
0.000000000000000000e+00 -1.347466922136911890e+05 4.529958833361156234e-01 7.716490864508317449e-01 3.092615308683065445e-01 5.066479408405526463e-01 5.814387347542412376e-01 9.662989120450687919e-01
0.000000000000000000e+00 -1.342258511738922389e+05 8.022280795405954956e-01 1.117102098736511007e-01 2.274658079763299812e-01 9.140983435323410955e-01 7.200894283625259851e-01 9.599387362785694044e-02
0.000000000000000000e+00 -1.340673556488624308e+05 9.483252672707231934e-01 2.852918328359976829e-01 3.134337814428201918e-01 7.111006724532231704e-01 9.763009718805512049e-01 9.195625082267600003e-01
0.000000000000000000e+00 -1.335041896608747193e+05 2.714026383544843046e-01 2.630319810229624355e-01 2.994004129437438655e-01 8.599517553331934572e-01 2.794027488097028389e-01 9.731975183517825867e-01
0.000000000000000000e+00 -1.330079846774838807e+05 8.576100542235272073e-01 6.137460162671981578e-01 3.256800137675668338e-01 4.519802172725539968e-02 1.739674299077951236e-01 9.934802949791795568e-01
0.000000000000000000e+00 -1.327352326905252994e+05 4.542135950365263630e-01 7.894354778769252512e-02 1.623995818908712252e-01 9.802655015960042295e-01 4.180715901462710438e-01 6.902584959411366405e-01
0.000000000000000000e+00 -1.326793725338761578e+05 8.509997972346091677e-01 5.857415948898416769e-01 3.447186522113887541e-02 4.656994950492273633e-01 7.479006271245025594e-02 4.185188743359126162e-01
0.000000000000000000e+00 -1.311361473084996978e+05 6.475456211664929462e-01 7.120046088549693009e-01 5.056980695682813387e-01 3.117181001635096482e-01 5.382615036118504337e-01 4.584811939158051075e-02
0.000000000000000000e+00 -1.305252191626846179e+05 9.220216834718578669e-01 5.546297889650433355e-01 5.197786549048855065e-01 1.549594774574326594e-01 9.596165948239131493e-01 2.404571699465728463e-01
0.000000000000000000e+00 -1.301376466288644297e+05 5.278749046148173418e-01 3.843377750828309569e-01 2.892332678555842307e-02 9.482481021677553468e-01 7.125202158242744943e-01 3.484629479766998550e-02
0.000000000000000000e+00 -1.300570925987707305e+05 3.173669123796400982e-01 7.910953751722017424e-01 1.998833477668638947e-01 6.756635693108543617e-01 1.870228572148622259e-01 6.037817838424021089e-01
0.000000000000000000e+00 -1.286858751068550773e+05 2.385613803588727544e-01 2.051665887445210945e-01 1.104804919912338868e-01 9.897398201336382595e-01 4.888167552027069540e-01 6.001848466633454837e-01
0.000000000000000000e+00 -1.278917580999091879e+05 4.753134517038832829e-01 7.503751374794143114e-01 9.202893433413831259e-01 3.844069402893126597e-01 8.196475981831780055e-01 1.093967060187620577e-01
0.000000000000000000e+00 -1.272421410697508400e+05 7.855540300311050217e-01 5.843579121600818160e-01 2.020108115757932588e-01 3.937573751023769608e-01 4.946047876490946571e-01 6.372097322243790440e-01
0.000000000000000000e+00 -1.270313175534311449e+05 3.844676362685923721e-01 9.134210296056364253e-01 8.840869646020106387e-01 2.231154385188142131e-01 9.904177951054724538e-01 7.623672860568878606e-01
0.000000000000000000e+00 -1.267190983282394591e+05 5.782906852880277393e-01 4.917691982476991575e-01 2.494503070123504918e-01 6.720552715885451667e-01 5.398568109781584079e-01 9.686484111679523057e-01
0.000000000000000000e+00 -1.245397831517696904e+05 4.383442430307727955e-01 1.549912696551778435e-01 5.836888781770384060e-01 7.467505367109691372e-01 2.391074549549345729e-01 6.038461157482768460e-01
0.000000000000000000e+00 -1.234287615631514782e+05 5.810473799595780031e-01 5.348257714448994005e-01 8.800943661975868526e-02 7.038160801480982665e-01 8.900063955516114289e-01 2.181436037561170771e-01
0.000000000000000000e+00 -1.233748345657444588e+05 6.404963298001384864e-01 6.951832167948253094e-01 6.553054872554309185e-02 1.191273753855228712e-01 7.211736442715264150e-01 3.634296846073281628e-01
0.000000000000000000e+00 -1.231186846191042132e+05 4.037460187086576724e-01 9.260689556156651570e-01 8.144395073325113588e-01 5.703373672251055293e-02 7.896759047450431224e-01 3.484972484941833981e-01
